Busbreakdown_ID,first_opt,Run_Type,Bus_No,Reason,How_Long_Delayed,Occurred_On,Boro,Bus_Company_Name,name,address,type,agency
1223763,03149,"Special Ed AM Run",2523,"Heavy Traffic","","4/20/17 6:41",Queens,"LOGAN BUS COMPANY INC.","PS 149 SOJOURNER TRUTH","41 W 117 St","Elementary School - Public","NYC DOE"
1223750,03076,"Special Ed AM Run",1445,"Heavy Traffic","","4/20/17 6:33",Bronx,"LITTLE RICHIE BUS SERVICE","PS 76 A PHILLIP RANDOLPH","220 W 121 St","Elementary School - Public","NYC DOE"
1223725,03208,"Special Ed AM Run",2564,"Heavy Traffic","","4/20/17 6:54",Bronx,"LITTLE RICHIE BUS SERVICE","PS 208 ALAIN L LOCKE","21 W 111 St","Elementary School - Public","NYC DOE"
1223719,03208,"Special Ed AM Run",4320,"Heavy Traffic","","4/20/17 7:00",Queens,"QUALITY TRANSPORTATION CO","PS 208 ALAIN L LOCKE","21 W 111 St","Elementary School - Public","NYC DOE"
1223555,05046,"Special Ed AM Run",1303,"Heavy Traffic",90,"4/20/17 6:30",Manhattan,"TWENTY FIRST AV TRANSP (B","PS 46 ARTHUR TAPPAN","2987 Frederick Douglas Blvd","Elementary School - Public","NYC DOE"
1223549,03864,"General Ed AM Run",25601,"Heavy Traffic",20,"4/20/17 7:50",Manhattan,"HOYT TRANSPORTATION CORP.","FUTURE LEADERS INST CHARTER SCHOOL","134 W 122 St","Elementary School - Public Charter","NYC DOE"
1223514,03279,"Special Ed AM Run",1442,"Heavy Traffic",25,"4/20/17 8:00",Brooklyn,"ALLIED TRANSIT CORP.","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1223499,03279,"Special Ed AM Run",1428,"Heavy Traffic",15,"4/20/17 8:08",Manhattan,"LEESEL TRANSP CORP (B2192","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1223492,03279,"Special Ed AM Run",1428,"Heavy Traffic",15,"4/20/17 8:07",Brooklyn,"B & F SKILLED INC.(B2192)","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1223454,05621,"Special Ed AM Run",1462,"Heavy Traffic",30,"4/20/17 8:55",Bronx,"G.V.C., LTD.","DEMOCRACY PREP HARLEM CHARTER SCHOOL","222 W 134 St","Intermediate/JHS - Public Charter","NYC DOE"
1223398,03279,"Special Ed AM Run",8013,"Heavy Traffic",20,"4/20/17 14:40",Queens,"LOGAN BUS COMPANY INC.","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1223365,03329,"General Ed AM Run",24521,"Heavy Traffic",25,"4/21/17 5:41",Manhattan,"RELIANT TRANS, INC. (B232","HARLEM LINK CHARTER SCHOOL","20 W 112 St","Elementary School - Public Charter","NYC DOE"
1223314,03420,"Special Ed AM Run",1454,"Heavy Traffic",20,"4/21/17 6:15",Bronx,"BOBBY`S BUS CO. INC.","STEM INSTITUTE OF MANHATTAN","240 W 113 St","Elementary School - Public","NYC DOE"
1223305,03279,"Special Ed AM Run",14102,"Heavy Traffic",15,"4/21/17 6:34",Bronx,"G.V.C. LTD. (B2192)","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1223128,03279,"Special Ed AM Run",8013,"Heavy Traffic",25,"4/21/17 7:43",Manhattan,"PHILLIP BUS CORP (B2192)","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1223085,03864,"General Ed AM Run",25601,"Heavy Traffic",20,"4/21/17 7:50",Brooklyn,"JOFAZ TRANSPORTATION INC.","FUTURE LEADERS INST CHARTER SCHOOL","134 W 122 St","Elementary School - Public Charter","NYC DOE"
1222935,03420,"Special Ed AM Run",1454,"Heavy Traffic",45,"4/21/17 2:27",Queens,"LORINDA ENT. LTD.","STEM INSTITUTE OF MANHATTAN","240 W 113 St","Elementary School - Public","NYC DOE"
1222929,03279,"Special Ed AM Run",14102,"Heavy Traffic","","4/21/17 14:30",Brooklyn,"RELIANT TRANS, INC. (B232","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1222702,05046,"Special Ed AM Run",1303,"Heavy Traffic",35,"4/24/17 6:53",Brooklyn,"L & M BUS CORP (A)","PS 46 ARTHUR TAPPAN","2987 Frederick Douglas Blvd","Elementary School - Public","NYC DOE"
1222639,03864,"Special Ed AM Run",10254,"Heavy Traffic",35,"4/24/17 7:09",Manhattan,"HAPPY CHILD TRANS LLC (B2","FUTURE LEADERS INST CHARTER SCHOOL","134 W 122 St","Elementary School - Public Charter","NYC DOE"
1222589,03420,"Special Ed AM Run",1454,"Heavy Traffic","","4/24/17 7:05",Bronx,"LITTLE LISA BUS CO. INC.","STEM INSTITUTE OF MANHATTAN","240 W 113 St","Elementary School - Public","NYC DOE"
1222568,03279,"Special Ed AM Run",14102,"Heavy Traffic",20,"4/24/17 7:36",Bronx,"G.V.C., LTD.","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1222380,03864,"General Ed PM Run",24559,Other,20,"4/24/17 14:55",Bronx,"LITTLE LISA BUS CO. INC.","FUTURE LEADERS INST CHARTER SCHOOL","134 W 122 St","Elementary School - Public Charter","NYC DOE"
1222264,03279,"Special Ed AM Run",8013,"Heavy Traffic",5,"4/25/17 6:51",Bronx,"PIONEER TRANSPORTATION CO","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1222133,03076,"Special Ed AM Run",1432,"Heavy Traffic",35,"4/25/17 19:37",Queens,"LITTLE RICHIE BUS SERVICE","PS 76 A PHILLIP RANDOLPH","220 W 121 St","Elementary School - Public","NYC DOE"
1221648,03469,"Special Ed PM Run",1408,"Heavy Traffic",25,"4/26/17 7:10",Manhattan,"BORO TRANSIT, INC.","FREDERICK DOUGLAS ACADEMY II","215 W 114 St","Junior/Senior High School - Public","NYC DOE"
1221292,03279,"Special Ed PM Run",8013,"Heavy Traffic",25,"4/27/17 6:05","Staten Island","PIONEER TRANSPORTATION CO","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1221206,03329,"Special Ed AM Run",4512,"Heavy Traffic",25,"4/27/17 6:39",Manhattan,"LEESEL TRANSP CORP (B2192","HARLEM LINK CHARTER SCHOOL","20 W 112 St","Elementary School - Public Charter","NYC DOE"
1221003,03279,"Special Ed AM Run",1428,"Heavy Traffic",20,"4/27/17 8:00",Brooklyn,"B & F SKILLED INC.(B2192)","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1220909,03279,"Special Ed AM Run",8013,"Heavy Traffic",30,"4/27/17 14:08",Brooklyn,"NEW DAWN TRANSIT, LLC (B2","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1220896,03279,"Special Ed AM Run",1422,"Heavy Traffic",25,"4/27/17 14:15",Brooklyn,"NEW DAWN TRANSIT, LLC (B2","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1220733,03864,"Special Ed AM Run",FR1339,"Heavy Traffic",45,"4/28/17 6:45","","RELIANT TRANS, INC. (B232","FUTURE LEADERS INST CHARTER SCHOOL","134 W 122 St","Elementary School - Public Charter","NYC DOE"
1220166,03329,"General Ed AM Run",24521,"Mechanical Problem",25,"5/1/17 7:07",Brooklyn,"L & M BUS CORP. (B2192)","HARLEM LINK CHARTER SCHOOL","20 W 112 St","Elementary School - Public Charter","NYC DOE"
1218704,03279,"Special Ed AM Run",8013,"Heavy Traffic","","5/4/17 6:40",Brooklyn,"SNT BUS INC","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1218524,05194,"Special Ed AM Run",4551,"Heavy Traffic",15,"5/4/17 9:15",Queens,"EMPIRE CHARTER SERVICE IN","PS 194 COUNTEE CULLEN","244 W 144 St","Elementary School - Public","NYC DOE"
1218504,03469,"Special Ed AM Run",1408,"Heavy Traffic",45,"5/4/17 13:30","Staten Island","PIONEER TRANSPORTATION CO","FREDERICK DOUGLAS ACADEMY II","215 W 114 St","Junior/Senior High School - Public","NYC DOE"
1218073,03149,"Special Ed AM Run",9018,"Heavy Traffic",30,"5/5/17 13:48",Brooklyn,"NEW DAWN TRANSIT, LLC (B2","PS 149 SOJOURNER TRUTH","41 W 117 St","Elementary School - Public","NYC DOE"
1217812,03208,"Special Ed AM Run",19212,Other,20,"5/8/17 6:20",Bronx,"LITTLE RICHIE BUS SERVICE","PS 208 ALAIN L LOCKE","21 W 111 St","Elementary School - Public","NYC DOE"
1217511,03208,"Special Ed PM Run",19212,Accident,"","5/8/17 14:41",Bronx,"LITTLE LISA BUS CO. INC.","PS 208 ALAIN L LOCKE","21 W 111 St","Elementary School - Public","NYC DOE"
1217500,05200,"Special Ed Field Trip",1244,"Heavy Traffic",10,"5/8/17 15:19",Manhattan,"LEESEL TRANSP CORP (B2192","PS 200 THE JAMES MCCUNE SMITH SCH","2589 7 Ave","Elementary School - Public","NYC DOE"
1217459,03149,"Special Ed AM Run",9022,"Heavy Traffic",20,"5/9/17 6:12","Staten Island","PIONEER TRANSPORTATION CO","PS 149 SOJOURNER TRUTH","41 W 117 St","Elementary School - Public","NYC DOE"
1217403,03420,"Special Ed AM Run",1454,"Heavy Traffic",20,"5/9/17 6:36",Manhattan,"LEESEL TRANSP CORP (B2192","STEM INSTITUTE OF MANHATTAN","240 W 113 St","Elementary School - Public","NYC DOE"
1217342,03279,"Special Ed AM Run",14102,"Heavy Traffic","","5/9/17 6:20",Bronx,"LITTLE LISA BUS CO. INC.","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1217223,03279,"Special Ed AM Run",1521,"Heavy Traffic",5,"5/9/17 8:09",Bronx,"G.V.C., LTD.","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1216979,03279,"Special Ed AM Run",14102,"Heavy Traffic",20,"5/10/17 6:56",Manhattan,"LEESEL TRANSP CORP (B2192","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1216976,03279,"Special Ed AM Run",1392,"Heavy Traffic",25,"5/10/17 6:55","","RELIANT TRANS, INC. (B232","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1215398,03279,"Special Ed AM Run",14102,"Heavy Traffic",15,"5/15/17 8:52",Westchester,"MAR-CAN TRANSPORT CO. INC","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1215350,05046,"Special Ed AM Run",1303,"Heavy Traffic",20,"5/15/17 14:05",Manhattan,"LEESEL TRANSP CORP (B2192","PS 46 ARTHUR TAPPAN","2987 Frederick Douglas Blvd","Elementary School - Public","NYC DOE"
1215038,05046,"Special Ed AM Run",1303,"Heavy Traffic",25,"9/9/15 8:31",Manhattan,"LEESEL TRANSP CORP (B2192","PS 46 ARTHUR TAPPAN","2987 Frederick Douglas Blvd","Elementary School - Public","NYC DOE"
1214890,03325,"Special Ed AM Run",1383,"Heavy Traffic",20,"5/16/17 13:59",Manhattan,"LEESEL TRANSP CORP (B2192","WADLEIGH PERF AND VISUAL ARTS","215 W 114 St","Junior/Senior High School - Public","NYC DOE"
1214834,03279,"Special Ed AM Run",14102,"Heavy Traffic",25,"5/16/17 14:28",Bronx,"VAN TRANS LLC (B2192)","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1214800,05046,"Special Ed AM Run",1303,"Heavy Traffic",15,"5/16/17 15:00",Queens,"PIONEER TRANSPORTATION CO","PS 46 ARTHUR TAPPAN","2987 Frederick Douglas Blvd","Elementary School - Public","NYC DOE"
1214781,03406,"Special Ed AM Run",1396,"Heavy Traffic",20,"5/16/17 17:20",Bronx,"PHILLIPS BUS SERVICE","PS 242 YOUNG DIPLOMATS MAGNET","134 W 122 St","Elementary School - Public","NYC DOE"
1214298,03279,"Special Ed AM Run",1428,"Heavy Traffic","","5/17/17 14:00",Queens,"LITTLE RICHIE BUS SERVICE","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1214249,03279,"Special Ed AM Run",14102,"Heavy Traffic","","5/17/17 15:15",Bronx,"LITTLE RICHIE BUS SERVICE","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1214195,05046,"Special Ed AM Run",1303,"Heavy Traffic",25,"5/18/17 6:13","","RELIANT TRANS, INC. (B232","PS 46 ARTHUR TAPPAN","2987 Frederick Douglas Blvd","Elementary School - Public","NYC DOE"
1214139,03076,"Special Ed AM Run",2645,Other,20,"5/18/17 6:40",Brooklyn,"BORO TRANSIT, INC.","PS 76 A PHILLIP RANDOLPH","220 W 121 St","Elementary School - Public","NYC DOE"
1213900,03076,"Special Ed AM Run",1396,"Heavy Traffic",30,"5/18/17 8:20",Manhattan,"LEESEL TRANSP CORP (B2192","PS 76 A PHILLIP RANDOLPH","220 W 121 St","Elementary School - Public","NYC DOE"
1213332,03864,"Special Ed AM Run",1390,"Heavy Traffic","","10/15/15 16:24",Queens,"LORINDA ENT. LTD.","FUTURE LEADERS INST CHARTER SCHOOL","134 W 122 St","Elementary School - Public Charter","NYC DOE"
1213109,03279,"Special Ed AM Run",14102,"Heavy Traffic",25,"11/19/15 7:20",Brooklyn,"NEW DAWN TRANSIT, LLC (B2","OPPORTUNITY CHARTER SCHOOL","240 W 113 St","Junior/Senior High School - Public Charter","NYC DOE"
1212962,03149,"Special Ed AM Run",7023,"Heavy Traffic",15,"1/5/16 8:44",Bronx,"G.V.C., LTD.","PS 149 SOJOURNER TRUTH","41 W 117 St","Elementary School - Public","NYC DOE"
1349662,05499,"Special Ed PM Run",TN352,"Heavy Traffic","15 MINS","9/9/15 7:33","Staten Island","PIONEER TRANSPORTATION CO","FREDERICK DOUGLASS ACADEMY","2581 7 Ave","Junior/Senior High School - Public","NYC DOE"
1343574,05499,"Special Ed PM Run",TN0352,"Heavy Traffic","20 MINUTES","10/6/15 7:08",Bronx,"G.V.C., LTD.","FREDERICK DOUGLASS ACADEMY","2581 7 Ave","Junior/Senior High School - Public","NYC DOE"
1338400,03420,"Special Ed AM Run",1312,"Heavy Traffic",10MINUTES,"10/26/15 8:30",Bronx,"G.V.C., LTD.","STEM INSTITUTE OF MANHATTAN","240 W 113 St","Elementary School - Public","NYC DOE"
1334520,03420,"Special Ed AM Run",1312,"Heavy Traffic","","11/12/15 7:40",Brooklyn,"L & M BUS CORP.","STEM INSTITUTE OF MANHATTAN","240 W 113 St","Elementary School - Public","NYC DOE"
1310220,05499,"Special Ed PM Run",TN0352,"Heavy Traffic",15Min,"3/4/16 7:05","","ACME BUS CORP. (B2321)","FREDERICK DOUGLASS ACADEMY","2581 7 Ave","Junior/Senior High School - Public","NYC DOE"
1264905,05197,"Special Ed AM Run",1395,"Heavy Traffic","20 min","11/14/16 7:10",Brooklyn,"ALLIED TRANSIT CORP.","PS 197 JOHN B RUSSWURM","2230 5 Ave","Elementary School - Public","NYC DOE"
1256126,05200,"Special Ed AM Run",1395,"Heavy Traffic",30MINS,"12/14/16 7:20",Brooklyn,"NEW DAWN TRANSIT, LLC (B2","PS 200 THE JAMES MCCUNE SMITH SCH","2589 7 Ave","Elementary School - Public","NYC DOE"
1254499,05197,"Special Ed AM Run",1395,"Heavy Traffic","10-15 min","12/19/16 13:55",Bronx,"PIONEER TRANSPORTATION CO","PS 197 JOHN B RUSSWURM","2230 5 Ave","Elementary School - Public","NYC DOE"
1254465,05563,"Special Ed AM Run",1389,"Heavy Traffic","45 MIN","12/19/16 14:20",Brooklyn,"NEW DAWN TRANSIT, LLC (B2","DEMOCRACY PREP CHARTER SCHOOL","207 W 133 St","Junior/Senior High School - Public Charter","NYC DOE"
1252045,05200,"Special Ed AM Run",1431,"Heavy Traffic","","1/5/17 6:00",Bronx,"LORINDA ENT. LTD.","PS 200 THE JAMES MCCUNE SMITH SCH","2589 7 Ave","Elementary School - Public","NYC DOE"
1251363,05046,"Special Ed AM Run",1395,"Heavy Traffic","30 minutes","1/6/17 7:44",Bronx,"G.V.C., LTD.","PS 46 ARTHUR TAPPAN","2987 Frederick Douglas Blvd","Elementary School - Public","NYC DOE"
1345876,03469,"Special Ed AM Run",1420,Other,"15 min","9/25/15 7:55",Queens,"MUTUAL BUS CORP. (B2321)","FREDERICK DOUGLAS ACADEMY II","215 W 114 St","Junior/Senior High School - Public","NYC DOE"
1345784,05197,"Special Ed AM Run",1303,"Heavy Traffic","20  ins.","9/25/15 14:29",Bronx,"LITTLE RICHIE BUS SERVICE","PS 197 JOHN B RUSSWURM","2230 5 Ave","Elementary School - Public","NYC DOE"
1345111,05499,"Special Ed PM Run",1303,"Mechanical Problem",10MIN,"9/29/15 8:29",Bronx,"G.V.C., LTD.","FREDERICK DOUGLASS ACADEMY","2581 7 Ave","Junior/Senior High School - Public","NYC DOE"
1341469,05197,"Special Ed AM Run",1303,"Heavy Traffic","","10/14/15 16:38",Manhattan,"FIRST STEPS TRANSP INC. (","PS 197 JOHN B RUSSWURM","2230 5 Ave","Elementary School - Public","NYC DOE"
1340502,05197,"Special Ed AM Run",1303,"Heavy Traffic","15 minutes","10/19/15 7:58",Bronx,"PIONEER TRANSPORTATION CO","PS 197 JOHN B RUSSWURM","2230 5 Ave","Elementary School - Public","NYC DOE"
1338408,03469,"Special Ed AM Run",1420,"Heavy Traffic","15 MINS","10/26/15 8:25",Bronx,"G.V.C., LTD.","FREDERICK DOUGLAS ACADEMY II","215 W 114 St","Junior/Senior High School - Public","NYC DOE"
1336705,03469,"Special Ed AM Run",1421,"Heavy Traffic","45 MINUTES","11/2/15 7:06",Bronx,"G.V.C., LTD.","FREDERICK DOUGLAS ACADEMY II","215 W 114 St","Junior/Senior High School - Public","NYC DOE"
1334462,03469,"Special Ed AM Run",1372,"Heavy Traffic",20MIN,"11/12/15 8:15",Bronx,"G.V.C., LTD.","FREDERICK DOUGLAS ACADEMY II","215 W 114 St","Junior/Senior High School - Public","NYC DOE"
1328859,05194,"Special Ed PM Run",1335,"Heavy Traffic",15-Oct,"12/8/15 7:52",Bronx,"G.V.C., LTD.","PS 194 COUNTEE CULLEN","244 W 144 St","Elementary School - Public","NYC DOE"
